image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
33039_padded,0.4696083863576253,0.9507044156392416,1.5076042016347249,1.9390631516774495,2.4626577695210776,2.852497418721517,3.1898476282755532,3.5161503156026206,3.869401693344116,4.2269424597422285,4.560474554697673,4.928935209910075,5.279338200887044,5.649310827255249,6.057133913040161,6.421472549438477
351093_padded,0.4034828344980876,0.8297937711079916,1.1864272753397624,1.595610777537028,1.9378108183542888,2.2902798652648926,2.6552775700887046,3.04574187596639,3.393937905629476,3.7176198959350586,4.063669999440511,4.434249718983968,5.007821957270305,5.380975325902303,5.761781136194865,6.110915422439575
361010_padded,0.4263624350229899,0.8058745861053467,1.2056292692820232,1.5696384112040203,1.9676868120829265,2.2879841327667236,2.6530404885609946,3.032534599304199,3.382441282272339,3.77954896291097,4.178727388381958,4.596888383229573,4.926486492156982,5.275112628936768,5.654958089192708,6.0910782019297285
37073_padded,0.3749682903289795,0.7327961126963297,1.0920270284016926,1.5048904418945312,1.9777386983235676,2.396913766860962,2.810847600301107,3.200265566507975,3.606553872426351,3.9310935338338218,4.256037791570027,4.613156318664551,4.975423812866211,5.294995466868083,5.643188873926799,6.051774501800537
376043_padded,0.4112417697906494,0.8449841340382894,1.2183825174967449,1.6031468709309895,2.00772754351298,2.3630794684092202,2.704923709233602,3.069757064183553,3.422048489252726,3.8245291709899902,4.176367441813151,4.549559672673543,4.928168296813965,5.30096975962321,5.658686399459839,5.988352457682292
38082_padded,0.37581348419189453,0.735913356145223,1.1198261578877766,1.4881293773651123,1.9158722559611003,2.2717271645863852,2.603306611378988,2.9692540963490806,3.371089220046997,3.732086499532064,4.087909619013469,4.475129206975301,4.851804097493489,5.217612266540527,5.592942078908284,5.962316592534383
38092_padded,0.41513562202453613,0.7780582904815674,1.1283814907073975,1.4842340151468914,1.885972499847412,2.2624166011810303,2.695233106613159,3.0434208710988364,3.394710143407186,3.7670435905456543,4.098167498906453,4.4500149091084795,4.7797926266988116,5.142146031061809,5.470041513442993,5.789705038070679
385039_padded,0.3703760306040446,0.7865365346272787,1.1425312360127766,1.5244098504384358,1.861921787261963,2.228360335032145,2.5763402779897056,2.9322301546732583,3.2721637884775796,3.6711300214131675,4.02174973487854,4.408897161483765,4.779011329015096,5.21691091855367,5.581801811854045,6.071249802907308
41033_padded,0.434742530186971,0.8297615051269531,1.315666675567627,1.752259333928426,2.0897790590922036,2.4409268697102866,2.7585550944010415,3.081810712814331,3.435509204864502,3.7930170694986978,4.159144322077434,4.482852061589559,4.825177033742269,5.193918625513713,5.652229309082031,6.078927834828694
41069_padded,0.3888247013092041,0.7510932286580404,1.071049451828003,1.4304587841033936,1.7963812351226807,2.156221071879069,2.582965850830078,3.0375137329101562,3.432941993077596,3.8010148207346597,4.182722091674805,4.619079987208049,5.102074543635051,5.454447269439697,5.8051590124766035,6.190555810928345
42012_padded,0.3977685769399007,0.7897538344065348,1.1741541226704915,1.5068843364715576,1.839247703552246,2.2032203674316406,2.5464280446370444,2.9154871304829917,3.2996925512949624,3.668959617614746,4.0442328453063965,4.377231121063232,4.723849534988403,5.086893081665039,5.439829031626384,5.795641978581746
